,sub,hemi,label,vertices,total_surface_area_(mm^2),total_gray_matter_volume_(mm^3),cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_depth_mean_pct,cortical_thickness_mean_pct
0,622236,rh,MCGS1,75.0,51.0,193.0,3.215,0.418,0.12,0.025,1.0,0.1,0.16690661013126373,0.4099138379096985,0.08576621115207672,0.6430553793907166
0,133928,lh,MCGS3,708.0,495.0,898.0,2.08,0.305,0.103,0.015,3.0,0.5,0.5682730674743652,1.3366210460662842,0.28471213579177856,0.41591113805770874
0,133928,lh,MCGS2,362.0,255.0,482.0,1.985,0.227,0.096,0.012,2.0,0.2,0.326975017786026,0.8673133850097656,0.16381871700286865,0.39690935611724854
0,133928,lh,MCGS1,28.0,20.0,54.0,2.509,0.27,0.099,0.024,0.0,0.0,0.3582300841808319,0.6114764213562012,0.17947790026664734,0.5018078088760376
0,133928,rh,MCGS3,770.0,549.0,1033.0,2.102,0.337,0.089,0.012,3.0,0.4,0.6545149087905884,1.3996987342834473,0.3223651647567749,0.4204829931259155
0,133928,rh,MCGS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,133928,rh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,687163,lh,MCGS3,706.0,500.0,899.0,2.168,0.361,0.105,0.013,4.0,0.4,0.48328596353530884,1.2196544408798218,0.2714073956012726,0.4335719645023346
0,687163,lh,MCGS2,156.0,106.0,292.0,2.716,0.416,0.082,0.014,0.0,0.1,0.1822851449251175,0.5963560938835144,0.10236908495426178,0.5432553291320801
0,687163,lh,MCGS1,126.0,86.0,209.0,2.613,0.317,0.097,0.013,1.0,0.1,0.47115832567214966,0.8755956292152405,0.2645966708660126,0.5226341485977173
0,687163,rh,MCGS3,523.0,367.0,714.0,2.19,0.323,0.11,0.017,3.0,0.4,0.4227137863636017,1.1767082214355469,0.23088012635707855,0.4380062520503998
0,687163,rh,MCGS2,399.0,291.0,575.0,2.154,0.288,0.103,0.016,2.0,0.3,0.18596795201301575,0.821077823638916,0.10157297551631927,0.4308850169181824
0,687163,rh,MCGS1,90.0,72.0,199.0,2.382,0.304,0.132,0.017,1.0,0.1,0.28129494190216064,0.643668532371521,0.15363918244838715,0.47641363739967346
