,sub,hemi,label,vertices,total_surface_area_(mm^2),total_gray_matter_volume_(mm^3),cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_depth_mean_pct,cortical_thickness_mean_pct
0,nc02,lh,prcus3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc02,lh,MCGS,1017.0,680.0,1082.0,1.814,0.585,0.078,0.011,3.0,0.4,0.5614812970161438,1.4008784294128418,0.2938264310359955,0.36278942227363586
0,nc02,lh,sbps,175.0,116.0,260.0,2.383,0.88,0.099,0.018,1.0,0.2,0.3341461718082428,0.6236160397529602,0.1748606264591217,0.47651156783103943
0,nc02,lh,2,37.0,30.0,127.0,3.756,0.57,0.07,0.013,0.0,0.0,0.04775625467300415,0.1938774585723877,0.024991126731038094,0.7512421607971191
0,nc02,lh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc02,lh,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc02,lh,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc02,lh,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc02,lh,isms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,nc02,lh,w,186.0,126.0,203.0,1.774,0.356,0.069,0.011,0.0,0.1,0.38954806327819824,0.7828295826911926,0.20385274291038513,0.3547101318836212
0,nc02,rh,POS,1918.0,1279.0,2034.0,1.865,0.676,0.082,0.017,8.0,1.1,0.44010838866233826,1.3883693218231201,0.2259426862001419,0.3730940818786621
0,nc02,rh,prculs,95.0,71.0,120.0,1.659,0.487,0.064,0.006,0.0,0.0,0.20490750670433044,0.5537458658218384,0.1051953136920929,0.33181098103523254
