,sub,hemi,label,vertices,total_surface_area_(mm^2),total_gray_matter_volume_(mm^3),cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_depth_mean_pct,cortical_thickness_mean_pct
0,c07,lh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c07,rh,MCGS3,760.0,543.0,932.0,1.901,0.656,0.086,0.012,3.0,0.4,0.6238114237785339,1.4799922704696655,0.31328442692756653,0.38029471039772034
0,c07,rh,MCGS2,354.0,249.0,472.0,1.966,0.382,0.078,0.01,1.0,0.1,0.19130884110927582,1.091181755065918,0.09607723355293274,0.3931889533996582
0,c07,rh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c09,lh,MCGS3,1130.0,765.0,1338.0,2.106,0.707,0.074,0.01,3.0,0.4,0.7869452834129333,1.445027470588684,0.38218265771865845,0.4211715757846832
0,c09,lh,MCGS2,337.0,230.0,455.0,2.197,0.665,0.081,0.01,1.0,0.1,0.36984166502952576,1.132040023803711,0.17961485683918,0.4394655227661133
0,c09,lh,MCGS1,39.0,30.0,56.0,1.744,0.339,0.098,0.018,0.0,0.0,-0.020826295018196106,0.2586205303668976,-0.01011436153203249,0.34888148307800293
0,c09,rh,MCGS3,974.0,652.0,958.0,1.653,0.589,0.078,0.009,3.0,0.4,0.7680879831314087,1.4068610668182373,0.3761714994907379,0.33061879873275757
0,c09,rh,MCGS2,387.0,265.0,546.0,2.41,0.535,0.079,0.008,2.0,0.1,0.1342187076807022,0.9966332912445068,0.06573368608951569,0.4820743501186371
0,c09,rh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c10,lh,MCGS3,656.0,458.0,1008.0,2.301,0.755,0.07,0.008,2.0,0.2,0.5985949635505676,1.3908241987228394,0.2787671983242035,0.46023574471473694
0,c10,lh,MCGS2,546.0,370.0,748.0,2.1,0.548,0.07,0.007,1.0,0.1,0.4184611737728119,1.3145456314086914,0.19487841427326202,0.4200104773044586
0,c10,lh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c10,rh,MCGS3,686.0,475.0,872.0,1.978,0.564,0.077,0.007,2.0,0.2,0.6825578212738037,1.2637343406677246,0.3669959306716919,0.39550620317459106
0,c10,rh,MCGS2,171.0,123.0,316.0,2.417,0.486,0.049,0.005,0.0,0.0,0.04851926863193512,0.6044326424598694,0.02608771063387394,0.48336488008499146
0,c10,rh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c11,lh,MCGS3,850.0,611.0,1157.0,2.335,0.85,0.087,0.013,3.0,0.4,0.6873435378074646,1.5053596496582031,0.27966368198394775,0.466975599527359
0,c11,lh,MCGS2,839.0,579.0,1055.0,2.009,0.897,0.083,0.01,3.0,0.3,0.5546068549156189,1.3313769102096558,0.22565627098083496,0.4017845690250397
0,c11,lh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c11,rh,MCGS3,888.0,635.0,1254.0,2.135,0.666,0.07,0.009,2.0,0.4,0.6638133525848389,1.5496399402618408,0.32375434041023254,0.4270226061344147
0,c11,rh,MCGS2,521.0,375.0,766.0,2.153,0.627,0.089,0.014,2.0,0.3,0.46388405561447144,1.3231035470962524,0.22624503076076508,0.43058979511260986
0,c11,rh,MCGS1,53.0,44.0,106.0,2.444,0.4,0.099,0.012,0.0,0.0,0.546524703502655,0.8567612171173096,0.2665504515171051,0.4887133240699768
0,c12,lh,MCGS3,950.0,638.0,915.0,1.605,0.411,0.073,0.008,3.0,0.3,0.6325594186782837,1.4489147663116455,0.3421844244003296,0.32100728154182434
0,c12,lh,MCGS2,189.0,127.0,347.0,2.485,0.494,0.04,0.005,0.0,0.0,-0.051651403307914734,0.5032705068588257,-0.02794094756245613,0.49701598286628723
0,c12,lh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c12,rh,MCGS3,1159.0,816.0,1508.0,2.033,0.629,0.074,0.009,3.0,0.4,0.49761009216308594,1.3885923624038696,0.2768407464027405,0.40652239322662354
0,c12,rh,MCGS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c12,rh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c13,lh,MCGS3,964.0,656.0,922.0,1.515,0.509,0.079,0.011,3.0,0.4,0.6999479532241821,1.543323278427124,0.36510804295539856,0.30306944251060486
0,c13,lh,MCGS2,498.0,328.0,592.0,1.885,0.467,0.079,0.01,2.0,0.2,0.2652089297771454,1.194395661354065,0.13833874464035034,0.37705349922180176
0,c13,lh,MCGS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,c13,rh,MCGS3,1051.0,703.0,1026.0,1.588,0.562,0.073,0.01,3.0,0.4,0.7026101350784302,1.586238980293274,0.35135531425476074,0.31754499673843384
0,c13,rh,MCGS2,262.0,177.0,379.0,2.426,0.899,0.082,0.009,1.0,0.1,0.14639821648597717,0.918533444404602,0.07320958375930786,0.48528963327407837
0,c13,rh,MCGS1,165.0,120.0,340.0,3.514,0.867,0.099,0.016,1.0,0.1,-0.0033717069309204817,0.5300806164741516,-0.0016860903706401587,0.7027554512023926
