"","sub","label","sulcal_depth_mm","hemi"
"250","c16","mcgs_db",16.9472167570386,"rh"
"251","c17","mcgs_db",14.3932971262011,"rh"
"252","c19","mcgs_db",14.7872062383745,"rh"
"253","c23","mcgs_db",14.1429373800852,"rh"
"254","c24","mcgs_db",16.9575449090934,"rh"
"255","c25","mcgs_db",14.3904802489953,"rh"
"256","c28","mcgs_db",11.6333369277496,"rh"
"257","c29","mcgs_db",14.4821992027592,"rh"
"258","c30","mcgs_db",12.8881643148961,"rh"
"259","nc03","mcgs_db",18.1824069806315,"rh"
"260","nc05","mcgs_db",13.4520507425609,"rh"
"261","nc06","mcgs_db",13.2071771088597,"rh"
"262","nc08","mcgs_db",12.580906007449,"rh"
"263","nc09","mcgs_db",16.193789886963,"rh"
"264","nc14","mcgs_db",14.0891624508602,"rh"
"265","nc16","mcgs_db",12.0491126122683,"rh"
"266","nc17","mcgs_db",11.810625171142,"rh"
"267","nc21","mcgs_db",10.76111841717,"rh"
"268","nc22","mcgs_db",11.3008870242956,"rh"
"269","nc24","mcgs_db",16.1131202870166,"rh"
"270","nc25","mcgs_db",14.0218478971472,"rh"
"271","nc26","mcgs_db",11.2110843856099,"rh"
"272","nc27","mcgs_db",12.5552307405514,"rh"
"273","nc28","mcgs_db",13.2303196172558,"rh"
"274","nc30","mcgs_db",14.7324711519123,"rh"
"275","nc31","mcgs_db",11.9877030713781,"rh"
"276","c02","mcgs_mb",15.2015769049324,"lh"
"277","nc18","mcgs_mb",17.9310274053327,"lh"
"278","c12","mcgs_mb",15.7743267914057,"rh"
"279","nc19","mcgs_mb",19.5461527564034,"rh"
