"","sub","label","sulcal_width_mm","hemi"
"557",168240,"ifrms",1.16620333117983,"lh"
"558",176744,"ifrms",1.09605062209814,"lh"
"559",180937,"ifrms",0.92206640492832,"lh"
"560",185947,"ifrms",0.893679065656954,"lh"
"561",214019,"ifrms",1.08348119248914,"lh"
"562",268749,"ifrms",0.692958138968571,"lh"
"563",365343,"ifrms",0.826593956533384,"lh"
"564",380036,"ifrms",1.10938513074865,"lh"
"565",517239,"ifrms",1.16846262428012,"lh"
"566",522434,"ifrms",0.579677400728204,"lh"
"567",531536,"ifrms",0.965507774853378,"lh"
"568",566454,"ifrms",1.12943964531569,"lh"
"569",585256,"ifrms",NA,"lh"
"570",622236,"ifrms",NA,"lh"
"571",644044,"ifrms",1.03896433916453,"lh"
"572",679770,"ifrms",0.779642548686955,"lh"
"573",687163,"ifrms",0.733945521315924,"lh"
"574",867468,"ifrms",NA,"lh"
"575",910241,"ifrms",NA,"lh"
"576",959574,"ifrms",0.461275140277674,"lh"
"577",100206,"mcgs",2.50346041735591,"rh"
"578",100307,"mcgs",1.72190030816974,"rh"
"579",100408,"mcgs",1.52488985203704,"rh"
"580",100610,"mcgs",2.03196671624911,"rh"
"581",101006,"mcgs",2.45471872066832,"rh"
"582",101107,"mcgs",1.53435828345458,"rh"
"583",101309,"mcgs",0.787557137909445,"rh"
"584",101410,"mcgs",1.83358086745067,"rh"
"585",101915,"mcgs",1.79187156950451,"rh"
"586",102008,"mcgs",1.63453915476668,"rh"
"587",102311,"mcgs",1.7998548270745,"rh"
"588",102513,"mcgs",2.49980364319058,"rh"
"589",102816,"mcgs",1.4651795249323,"rh"
"590",103111,"mcgs",NA,"rh"
"591",103414,"mcgs",1.74963942749172,"rh"
"592",103515,"mcgs",2.04218879818915,"rh"
"593",103818,"mcgs",1.81463626821345,"rh"
"594",104416,"mcgs",1.31915456497727,"rh"
"595",104820,"mcgs",NA,"rh"
"596",105014,"mcgs",1.24422444158597,"rh"
"597",105115,"mcgs",NA,"rh"
"598",105216,"mcgs",1.89025417166216,"rh"
"599",105620,"mcgs",1.49728320090059,"rh"
"600",106016,"mcgs",1.87152648594753,"rh"
"601",106319,"mcgs",2.14639909023917,"rh"
"602",106521,"mcgs",2.07778497424819,"rh"
"603",107018,"mcgs",1.60755858521804,"rh"
"604",107220,"mcgs",2.3325653135373,"rh"
"605",107321,"mcgs",1.50639792597916,"rh"
"606",107422,"mcgs",2.00899033123141,"rh"
"607",107725,"mcgs",1.53873381136056,"rh"
"608",108121,"mcgs",1.40898096021088,"rh"
"609",108222,"mcgs",1.94315104778391,"rh"
"610",108323,"mcgs",1.59117853409042,"rh"
"611",108525,"mcgs",1.9427736852173,"rh"
"612",108828,"mcgs",1.4088621628072,"rh"
"613",109123,"mcgs",2.10306110021393,"rh"
"614",109325,"mcgs",1.64387505692856,"rh"
"615",109830,"mcgs",2.22646596034483,"rh"
"616",110007,"mcgs",1.64197039348849,"rh"
"617",110411,"mcgs",1.98038451920473,"rh"
"618",110613,"mcgs",2.47140698705866,"rh"
"619",112920,"mcgs",1.67068541746077,"rh"
"620",114924,"mcgs",1.69709126064105,"rh"
"621",120111,"mcgs",2.25893252665739,"rh"
"622",128127,"mcgs",1.5317265700957,"rh"
"623",133928,"mcgs",2.01499496728413,"rh"
"624",144125,"mcgs",1.8094945102754,"rh"
"625",146937,"mcgs",1.20819639410155,"rh"
"626",151425,"mcgs",1.58357341752095,"rh"
"627",151829,"mcgs",2.2816919468605,"rh"
"628",164939,"mcgs",2.11837810799255,"rh"
"629",168240,"mcgs",2.07785906525497,"rh"
"630",176744,"mcgs",2.29103434439154,"rh"
"631",180937,"mcgs",2.62894365970334,"rh"
"632",185947,"mcgs",2.5825229843216,"rh"
"633",214019,"mcgs",1.97379381054365,"rh"
"634",268749,"mcgs",2.03298404293765,"rh"
"635",365343,"mcgs",1.87914998217358,"rh"
"636",380036,"mcgs",1.96976061841887,"rh"
"637",517239,"mcgs",1.50924192305516,"rh"
"638",522434,"mcgs",1.47511183803398,"rh"
"639",531536,"mcgs",1.33377018062269,"rh"
"640",566454,"mcgs",1.3814451615636,"rh"
"641",585256,"mcgs",2.22739411271669,"rh"
"642",622236,"mcgs",1.81685786337931,"rh"
"643",644044,"mcgs",2.22926197336903,"rh"
"644",679770,"mcgs",1.57335111042584,"rh"
"645",687163,"mcgs",2.04607280703534,"rh"
"646",867468,"mcgs",1.66323863534741,"rh"
"647",910241,"mcgs",1.693454478715,"rh"
"648",959574,"mcgs",2.35498003983187,"rh"
"649",100206,"pos",2.2085683948369,"rh"
"650",100307,"pos",1.5906221673295,"rh"
"651",100408,"pos",2.4112513985451,"rh"
"652",100610,"pos",1.9080024233691,"rh"
"653",101006,"pos",1.37709788215933,"rh"
"654",101107,"pos",1.16913765330908,"rh"
"655",101309,"pos",1.18059724711588,"rh"
"656",101410,"pos",1.65260120619183,"rh"
"657",101915,"pos",1.65690939053741,"rh"
"658",102008,"pos",1.6820454591201,"rh"
"659",102311,"pos",1.62818231218622,"rh"
"660",102513,"pos",1.95757947770128,"rh"
"661",102816,"pos",1.68481691877225,"rh"
"662",103111,"pos",1.51131997068848,"rh"
"663",103414,"pos",1.28037739235981,"rh"
"664",103515,"pos",1.64271522018202,"rh"
"665",103818,"pos",1.64836670292095,"rh"
"666",104416,"pos",1.67302563735459,"rh"
"667",104820,"pos",1.59056178376295,"rh"
"668",105014,"pos",1.41793853018844,"rh"
"669",105115,"pos",1.33553487998611,"rh"
"670",105216,"pos",1.43380786810408,"rh"
"671",105620,"pos",2.95115088626523,"rh"
"672",106016,"pos",2.16537584998122,"rh"
"673",106319,"pos",1.90602605645701,"rh"
"674",106521,"pos",1.68838462502793,"rh"
"675",107018,"pos",1.99676445659459,"rh"
"676",107220,"pos",1.80631677625078,"rh"
"677",107321,"pos",1.51855364787421,"rh"
"678",107422,"pos",1.66423145576369,"rh"
"679",107725,"pos",1.46787710505668,"rh"
"680",108121,"pos",1.79177965887771,"rh"
"681",108222,"pos",1.68327856545091,"rh"
"682",108323,"pos",1.52192818606259,"rh"
"683",108525,"pos",1.41190929312018,"rh"
"684",108828,"pos",2.15940674771291,"rh"
"685",109123,"pos",1.94283313238381,"rh"
"686",109325,"pos",1.79312347599936,"rh"
"687",109830,"pos",2.05143530977052,"rh"
"688",110007,"pos",1.35839825351516,"rh"
"689",110411,"pos",1.61662808091026,"rh"
"690",110613,"pos",2.2456936113845,"rh"
"691",112920,"pos",1.50585541060344,"rh"
"692",114924,"pos",1.43093233222111,"rh"
"693",120111,"pos",1.28773712375797,"rh"
"694",128127,"pos",1.55264906744942,"rh"
"695",133928,"pos",1.61490485758298,"rh"
"696",144125,"pos",1.24802294014505,"rh"
"697",146937,"pos",1.85233266031759,"rh"
"698",151425,"pos",1.63897069098947,"rh"
"699",151829,"pos",1.82317755665032,"rh"
"700",164939,"pos",1.48927401572079,"rh"
"701",168240,"pos",1.81455983444779,"rh"
"702",176744,"pos",1.10845217703256,"rh"
"703",180937,"pos",1.92755049028358,"rh"
"704",185947,"pos",1.36474178238712,"rh"
"705",214019,"pos",0.926010634318174,"rh"
"706",268749,"pos",1.39766778084853,"rh"
"707",365343,"pos",1.11402092115258,"rh"
"708",380036,"pos",1.71627859700791,"rh"
"709",517239,"pos",1.75272708492011,"rh"
"710",522434,"pos",1.44467841555911,"rh"
"711",531536,"pos",1.35424273260954,"rh"
"712",566454,"pos",1.51982118730892,"rh"
"713",585256,"pos",1.50215299892806,"rh"
"714",622236,"pos",1.28121171940979,"rh"
"715",644044,"pos",1.91206554533943,"rh"
"716",679770,"pos",1.49447184817173,"rh"
"717",687163,"pos",1.82156826784892,"rh"
"718",867468,"pos",1.61005200219964,"rh"
"719",910241,"pos",1.69185138730018,"rh"
"720",959574,"pos",2.01055701098918,"rh"
"721",100206,"prcus_p",1.11885467396429,"rh"
"722",100307,"prcus_p",1.29018680765569,"rh"
"723",100408,"prcus_p",1.28817051771927,"rh"
"724",100610,"prcus_p",1.47841731185206,"rh"
"725",101006,"prcus_p",1.24231045186917,"rh"
"726",101107,"prcus_p",1.31622588265228,"rh"
"727",101309,"prcus_p",1.11459565825467,"rh"
"728",101410,"prcus_p",1.86171101609277,"rh"
"729",101915,"prcus_p",1.41931887629405,"rh"
"730",102008,"prcus_p",1.28920950556844,"rh"
"731",102311,"prcus_p",0.769721175138335,"rh"
"732",102513,"prcus_p",0.950229055056852,"rh"
"733",102816,"prcus_p",0.868606667842206,"rh"
"734",103111,"prcus_p",1.29901352874122,"rh"
"735",103414,"prcus_p",1.7632519303193,"rh"
"736",103515,"prcus_p",0.597806130187993,"rh"
"737",103818,"prcus_p",0.77866480443054,"rh"
"738",104416,"prcus_p",1.19826287787451,"rh"
"739",104820,"prcus_p",1.45307558082581,"rh"
"740",105014,"prcus_p",1.28386510562867,"rh"
"741",105115,"prcus_p",0.850985435897158,"rh"
"742",105216,"prcus_p",1.80151762245376,"rh"
"743",105620,"prcus_p",1.44535785802658,"rh"
"744",106016,"prcus_p",0.893789778725353,"rh"
"745",106319,"prcus_p",1.21490933635222,"rh"
"746",106521,"prcus_p",1.18312006251787,"rh"
"747",107018,"prcus_p",1.01592773609801,"rh"
"748",107220,"prcus_p",1.02429629177848,"rh"
"749",107321,"prcus_p",1.32491558643023,"rh"
"750",107422,"prcus_p",0.995193538421509,"rh"
"751",107725,"prcus_p",1.58810668135392,"rh"
"752",108121,"prcus_p",0.870534032794396,"rh"
"753",108222,"prcus_p",0.82106416113505,"rh"
"754",108323,"prcus_p",1.16286712394378,"rh"
"755",108525,"prcus_p",1.04179438238819,"rh"
"756",108828,"prcus_p",1.65202502266537,"rh"
"757",109123,"prcus_p",1.45863345490582,"rh"
"758",109325,"prcus_p",1.54116620551735,"rh"
"759",109830,"prcus_p",0.877619356364752,"rh"
"760",110007,"prcus_p",1.10983313302533,"rh"
"761",110411,"prcus_p",2.07102574430904,"rh"
"762",110613,"prcus_p",0.940039499380498,"rh"
"763",112920,"prcus_p",1.16513458704084,"rh"
"764",114924,"prcus_p",1.03324022844848,"rh"
"765",120111,"prcus_p",0.632624195907353,"rh"
"766",128127,"prcus_p",0.899510740657049,"rh"
"767",133928,"prcus_p",1.21990329740248,"rh"
"768",144125,"prcus_p",1.94900126574267,"rh"
"769",146937,"prcus_p",1.35156556940141,"rh"
"770",151425,"prcus_p",2.36522252354281,"rh"
"771",151829,"prcus_p",1.06161579688707,"rh"
"772",164939,"prcus_p",0.858835447332708,"rh"
"773",168240,"prcus_p",0.491180585211323,"rh"
"774",176744,"prcus_p",1.16053348087999,"rh"
"775",180937,"prcus_p",1.67504460104027,"rh"
"776",185947,"prcus_p",1.69626492334384,"rh"
"777",214019,"prcus_p",1.69755832637979,"rh"
"778",268749,"prcus_p",0.385224622760297,"rh"
"779",365343,"prcus_p",1.31424475980393,"rh"
"780",380036,"prcus_p",1.3521007617815,"rh"
"781",517239,"prcus_p",1.6234591858983,"rh"
"782",522434,"prcus_p",0.917194888236717,"rh"
"783",531536,"prcus_p",1.25912702016389,"rh"
"784",566454,"prcus_p",0.587105456335749,"rh"
"785",585256,"prcus_p",1.46650867652268,"rh"
"786",622236,"prcus_p",1.62018584179039,"rh"
"787",644044,"prcus_p",1.19938478572996,"rh"
"788",679770,"prcus_p",1.66304962582527,"rh"
"789",687163,"prcus_p",1.05270438173199,"rh"
"790",867468,"prcus_p",1.02792475320185,"rh"
"791",910241,"prcus_p",1.71918847778684,"rh"
"792",959574,"prcus_p",1.14773440427886,"rh"
"793",100206,"prcus_i",1.91535932612144,"rh"
"794",100307,"prcus_i",1.31239617455514,"rh"
"795",100408,"prcus_i",1.28872704292201,"rh"
"796",100610,"prcus_i",1.65839092674038,"rh"
"797",101006,"prcus_i",1.37932439808952,"rh"
"798",101107,"prcus_i",0.778411643783821,"rh"
"799",101309,"prcus_i",1.03171981267602,"rh"
"800",101410,"prcus_i",1.43338214054476,"rh"
"801",101915,"prcus_i",2.20145892509089,"rh"
"802",102008,"prcus_i",1.73019893862703,"rh"
"803",102311,"prcus_i",1.12337680090107,"rh"
"804",102513,"prcus_i",1.42695845860552,"rh"
"805",102816,"prcus_i",0.842463608674617,"rh"
"806",103111,"prcus_i",1.88829170685531,"rh"
"807",103414,"prcus_i",1.15133626242435,"rh"
"808",103515,"prcus_i",0.862163240857739,"rh"
"809",103818,"prcus_i",NA,"rh"
"810",104416,"prcus_i",1.28178916829144,"rh"
"811",104820,"prcus_i",1.11246719694752,"rh"
"812",105014,"prcus_i",NA,"rh"
"813",105115,"prcus_i",1.14849238505235,"rh"
"814",105216,"prcus_i",1.07682941972131,"rh"
"815",105620,"prcus_i",1.34834912754587,"rh"
"816",106016,"prcus_i",1.24761700033205,"rh"
"817",106319,"prcus_i",1.77123527078686,"rh"
"818",106521,"prcus_i",1.33686158030902,"rh"
"819",107018,"prcus_i",1.48372889561821,"rh"
"820",107220,"prcus_i",1.4907064609923,"rh"
"821",107321,"prcus_i",1.25800840035901,"rh"
"822",107422,"prcus_i",1.20339097677823,"rh"
"823",107725,"prcus_i",1.07781721460111,"rh"
"824",108121,"prcus_i",1.52784456855469,"rh"
"825",108222,"prcus_i",1.48487312569082,"rh"
"826",108323,"prcus_i",1.34470488777146,"rh"
"827",108525,"prcus_i",1.37996486373241,"rh"
"828",108828,"prcus_i",0.924708978931258,"rh"
"829",109123,"prcus_i",0.830545936763909,"rh"
"830",109325,"prcus_i",1.78610737825931,"rh"
"831",109830,"prcus_i",1.44918461635248,"rh"
"832",110007,"prcus_i",1.23540048027114,"rh"
"833",110411,"prcus_i",1.54158498963928,"rh"
"834",110613,"prcus_i",2.06579697697469,"rh"
"835",112920,"prcus_i",1.067639539727,"rh"
"836",114924,"prcus_i",1.31883949694148,"rh"
"837",120111,"prcus_i",NA,"rh"
"838",128127,"prcus_i",1.04662709811556,"rh"
"839",133928,"prcus_i",1.18999186930604,"rh"
"840",144125,"prcus_i",1.43710419950816,"rh"
"841",146937,"prcus_i",1.39591266135382,"rh"
"842",151425,"prcus_i",1.32499181287412,"rh"
"843",151829,"prcus_i",2.12308247117285,"rh"
"844",164939,"prcus_i",1.30024797488196,"rh"
"845",168240,"prcus_i",1.28887297656002,"rh"
"846",176744,"prcus_i",0.912722042200535,"rh"
"847",180937,"prcus_i",1.89535779834272,"rh"
"848",185947,"prcus_i",1.48829663685339,"rh"
"849",214019,"prcus_i",0.936840800927733,"rh"
"850",268749,"prcus_i",1.46138143656293,"rh"
"851",365343,"prcus_i",1.31412681902454,"rh"
"852",380036,"prcus_i",1.3989728959015,"rh"
"853",517239,"prcus_i",1.4729622481957,"rh"
"854",522434,"prcus_i",1.54525066880185,"rh"
"855",531536,"prcus_i",1.01369925853576,"rh"
"856",566454,"prcus_i",0.891943962479623,"rh"
"857",585256,"prcus_i",1.0525671263373,"rh"
"858",622236,"prcus_i",1.5943796578737,"rh"
"859",644044,"prcus_i",2.05495094773468,"rh"
"860",679770,"prcus_i",0.730979875234704,"rh"
"861",687163,"prcus_i",1.81647551464194,"rh"
"862",867468,"prcus_i",0.864855970754937,"rh"
"863",910241,"prcus_i",1.11137924938414,"rh"
"864",959574,"prcus_i",0.915704126235501,"rh"
"865",100206,"prcus_a",1.05272938255804,"rh"
"866",100307,"prcus_a",1.05275252457745,"rh"
"867",100408,"prcus_a",1.74269108014325,"rh"
"868",100610,"prcus_a",1.34265653816331,"rh"
"869",101006,"prcus_a",1.1390048815167,"rh"
"870",101107,"prcus_a",0.726382691038508,"rh"
"871",101309,"prcus_a",0.885914439046845,"rh"
"872",101410,"prcus_a",1.35075191371831,"rh"
"873",101915,"prcus_a",0.700881528108872,"rh"
"874",102008,"prcus_a",1.63218827069924,"rh"
"875",102311,"prcus_a",1.51635712661227,"rh"
"876",102513,"prcus_a",1.06738895760416,"rh"
"877",102816,"prcus_a",0.568889056783677,"rh"
"878",103111,"prcus_a",1.85121908831721,"rh"
"879",103414,"prcus_a",0.724060796531836,"rh"
"880",103515,"prcus_a",1.18992249604233,"rh"
"881",103818,"prcus_a",1.1441171820422,"rh"
"882",104416,"prcus_a",0.944023722481341,"rh"
"883",104820,"prcus_a",1.35569001316718,"rh"
"884",105014,"prcus_a",1.04431499374289,"rh"
"885",105115,"prcus_a",0.97514652312063,"rh"
"886",105216,"prcus_a",0.882705120107955,"rh"
"887",105620,"prcus_a",1.66997490179499,"rh"
"888",106016,"prcus_a",1.20982669433897,"rh"
"889",106319,"prcus_a",1.49812786561114,"rh"
"890",106521,"prcus_a",0.730448231278257,"rh"
"891",107018,"prcus_a",0.0709397524443666,"rh"
"892",107220,"prcus_a",2.52150424934335,"rh"
"893",107321,"prcus_a",1.34321812476358,"rh"
"894",107422,"prcus_a",1.07340722498261,"rh"
"895",107725,"prcus_a",1.46175921470662,"rh"
"896",108121,"prcus_a",1.00480112014869,"rh"
"897",108222,"prcus_a",1.549406054763,"rh"
"898",108323,"prcus_a",0.878244033641098,"rh"
"899",108525,"prcus_a",1.54918118584612,"rh"
"900",108828,"prcus_a",0.842962344070859,"rh"
"901",109123,"prcus_a",0.343816178919196,"rh"
"902",109325,"prcus_a",0.917579239002788,"rh"
"903",109830,"prcus_a",0.494107466662341,"rh"
"904",110007,"prcus_a",0.972921012444683,"rh"
"905",110411,"prcus_a",0.774284121462227,"rh"
"906",110613,"prcus_a",1.27980578345427,"rh"
"907",112920,"prcus_a",0.833240696117254,"rh"
"908",114924,"prcus_a",0.804350081979247,"rh"
"909",120111,"prcus_a",0.484989033866241,"rh"
"910",128127,"prcus_a",0.707787141535612,"rh"
"911",133928,"prcus_a",1.18663335542912,"rh"
"912",144125,"prcus_a",0.767235273052918,"rh"
"913",146937,"prcus_a",1.47999956033528,"rh"
"914",151425,"prcus_a",1.80733556511694,"rh"
"915",151829,"prcus_a",2.28201932545398,"rh"
"916",164939,"prcus_a",1.16194729367963,"rh"
"917",168240,"prcus_a",1.50219250513268,"rh"
"918",176744,"prcus_a",1.03591300456803,"rh"
"919",180937,"prcus_a",2.44097371764382,"rh"
"920",185947,"prcus_a",1.3375341356409,"rh"
"921",214019,"prcus_a",1.71422761776659,"rh"
"922",268749,"prcus_a",0.774577067058367,"rh"
"923",365343,"prcus_a",0.561909255822638,"rh"
"924",380036,"prcus_a",1.59109798941865,"rh"
"925",517239,"prcus_a",2.14255518276267,"rh"
"926",522434,"prcus_a",0.618366647197344,"rh"
"927",531536,"prcus_a",0.851340262438118,"rh"
"928",566454,"prcus_a",0.959058407034546,"rh"
"929",585256,"prcus_a",1.45310029777069,"rh"
"930",622236,"prcus_a",0.967659396917117,"rh"
"931",644044,"prcus_a",1.40152046338313,"rh"
"932",679770,"prcus_a",1.07129682919675,"rh"
"933",687163,"prcus_a",0.836631358864885,"rh"
"934",867468,"prcus_a",1.07113118108264,"rh"
"935",910241,"prcus_a",1.54253205240677,"rh"
"936",959574,"prcus_a",1.82319634060245,"rh"
"937",100206,"prculs_d",1.62471213068468,"rh"
"938",100307,"prculs_d",1.45208956386609,"rh"
"939",100408,"prculs_d",NA,"rh"
"940",100610,"prculs_d",1.7568253204778,"rh"
"941",101006,"prculs_d",2.13550987499065,"rh"
"942",101107,"prculs_d",1.44163502115106,"rh"
"943",101309,"prculs_d",0.842575365389706,"rh"
"944",101410,"prculs_d",1.76277956468868,"rh"
"945",101915,"prculs_d",1.35268033205157,"rh"
"946",102008,"prculs_d",1.09478339619572,"rh"
"947",102311,"prculs_d",1.86435550083539,"rh"
"948",102513,"prculs_d",2.02843584775588,"rh"
"949",102816,"prculs_d",1.08526026886768,"rh"
"950",103111,"prculs_d",1.25933138496732,"rh"
"951",103414,"prculs_d",1.52601365713456,"rh"
"952",103515,"prculs_d",1.58718789812266,"rh"
"953",103818,"prculs_d",1.47848873476612,"rh"
"954",104416,"prculs_d",1.45721357248702,"rh"
"955",104820,"prculs_d",2.07350693555444,"rh"
"956",105014,"prculs_d",1.49541359092734,"rh"
"957",105115,"prculs_d",1.70444089440281,"rh"
"958",105216,"prculs_d",2.20528654844017,"rh"
"959",105620,"prculs_d",1.59552463846909,"rh"
"960",106016,"prculs_d",1.02931116972572,"rh"
"961",106319,"prculs_d",1.71897361717122,"rh"
"962",106521,"prculs_d",1.13686230094874,"rh"
"963",107018,"prculs_d",1.08193319284498,"rh"
"964",107220,"prculs_d",1.05702527763544,"rh"
"965",107321,"prculs_d",1.18856651917875,"rh"
"966",107422,"prculs_d",1.45396547479308,"rh"
"967",107725,"prculs_d",0.570410513918128,"rh"
"968",108121,"prculs_d",1.79619523388898,"rh"
"969",108222,"prculs_d",1.35650463468908,"rh"
"970",108323,"prculs_d",1.31785162753306,"rh"
"971",108525,"prculs_d",1.53271938778326,"rh"
"972",108828,"prculs_d",1.24706083398577,"rh"
"973",109123,"prculs_d",1.37575533239413,"rh"
"974",109325,"prculs_d",1.03082885690452,"rh"
"975",109830,"prculs_d",1.51380917800917,"rh"
"976",110007,"prculs_d",0.629456042573521,"rh"
"977",110411,"prculs_d",1.18850565205459,"rh"
"978",110613,"prculs_d",1.8593964784138,"rh"
"979",112920,"prculs_d",1.06231390582522,"rh"
"980",114924,"prculs_d",1.22641940817816,"rh"
"981",120111,"prculs_d",1.82840579078733,"rh"
"982",128127,"prculs_d",1.26298583067782,"rh"
"983",133928,"prculs_d",1.25231837031287,"rh"
"984",144125,"prculs_d",0.719396847345321,"rh"
"985",146937,"prculs_d",1.58957924347812,"rh"
"986",151425,"prculs_d",1.49879964832116,"rh"
"987",151829,"prculs_d",1.68948073524549,"rh"
"988",164939,"prculs_d",1.45263313223235,"rh"
"989",168240,"prculs_d",2.32619477047206,"rh"
"990",176744,"prculs_d",1.19914221981002,"rh"
"991",180937,"prculs_d",1.78615824431188,"rh"
"992",185947,"prculs_d",1.84165987347703,"rh"
"993",214019,"prculs_d",1.78148543690635,"rh"
"994",268749,"prculs_d",1.29804047638768,"rh"
"995",365343,"prculs_d",1.21295076697388,"rh"
"996",380036,"prculs_d",1.6641859423993,"rh"
"997",517239,"prculs_d",1.39677239540438,"rh"
"998",522434,"prculs_d",1.12838375858274,"rh"
"999",531536,"prculs_d",1.0669472056777,"rh"
"1000",566454,"prculs_d",1.18445854655067,"rh"
"1001",585256,"prculs_d",1.98022616395494,"rh"
"1002",622236,"prculs_d",1.57659841569082,"rh"
"1003",644044,"prculs_d",2.23899760877492,"rh"
"1004",679770,"prculs_d",0.84290936525437,"rh"
"1005",687163,"prculs_d",1.75426444103489,"rh"
"1006",867468,"prculs_d",1.66871318587563,"rh"
"1007",910241,"prculs_d",1.33616525044216,"rh"
"1008",959574,"prculs_d",1.51030798856095,"rh"
"1009",100206,"spls",0.841796687348204,"rh"
"1010",100307,"spls",0.878417864010056,"rh"
"1011",100408,"spls",1.29117629626465,"rh"
"1012",100610,"spls",1.18916938665513,"rh"
"1013",101006,"spls",1.46095550714892,"rh"
"1014",101107,"spls",0.667216275539891,"rh"
"1015",101309,"spls",1.07513596268882,"rh"
"1016",101410,"spls",NA,"rh"
"1017",101915,"spls",0.945139754336708,"rh"
"1018",102008,"spls",1.23075208560838,"rh"
"1019",102311,"spls",1.47163728017796,"rh"
"1020",102513,"spls",0.727657306254359,"rh"
"1021",102816,"spls",1.51612423117083,"rh"
"1022",103111,"spls",1.02067175132458,"rh"
"1023",103414,"spls",NA,"rh"
"1024",103515,"spls",1.11769956205337,"rh"
"1025",103818,"spls",0.499658319013888,"rh"
"1026",104416,"spls",1.1913908953203,"rh"
"1027",104820,"spls",0.746434847429853,"rh"
"1028",105014,"spls",0.883664222910939,"rh"
"1029",105115,"spls",1.05803036719731,"rh"
"1030",105216,"spls",1.39694078886598,"rh"
"1031",105620,"spls",1.49376480668056,"rh"
"1032",106016,"spls",1.57534326299954,"rh"
"1033",106319,"spls",1.19343521935814,"rh"
"1034",106521,"spls",1.17124879641885,"rh"
"1035",107018,"spls",1.60240814000973,"rh"
"1036",107220,"spls",1.22600144137316,"rh"
"1037",107321,"spls",1.34537603116546,"rh"
"1038",107422,"spls",1.22500032676175,"rh"
"1039",107725,"spls",1.09493028144136,"rh"
"1040",108121,"spls",0.888318796077987,"rh"
"1041",108222,"spls",1.29359305153628,"rh"
"1042",108323,"spls",1.10606302557243,"rh"
"1043",108525,"spls",0.850077259387153,"rh"
"1044",108828,"spls",1.02018779889314,"rh"
"1045",109123,"spls",1.61701702377595,"rh"
"1046",109325,"spls",1.10280766917324,"rh"
"1047",109830,"spls",0.823674743519374,"rh"
"1048",110007,"spls",0.607581849209647,"rh"
"1049",110411,"spls",1.02175443390627,"rh"
"1050",110613,"spls",0.878299011406724,"rh"
"1051",112920,"spls",0.670999014914131,"rh"
"1052",114924,"spls",0.975516959452805,"rh"
"1053",120111,"spls",1.15094337653121,"rh"
"1054",128127,"spls",1.7757501207245,"rh"
"1055",133928,"spls",0.824028662116885,"rh"
"1056",144125,"spls",1.14440084492938,"rh"
"1057",146937,"spls",1.01123590664391,"rh"
"1058",151425,"spls",1.34977807720897,"rh"
"1059",151829,"spls",1.06877508208698,"rh"
"1060",164939,"spls",1.01811968370597,"rh"
"1061",168240,"spls",1.25127677581785,"rh"
"1062",176744,"spls",1.10538245786654,"rh"
"1063",180937,"spls",1.2931123844893,"rh"
"1064",185947,"spls",1.23304115578664,"rh"
"1065",214019,"spls",0.757072490875867,"rh"
"1066",268749,"spls",0.749325448169379,"rh"
"1067",365343,"spls",0.68489824601481,"rh"
"1068",380036,"spls",0.863420264280322,"rh"
"1069",517239,"spls",0.909773168432543,"rh"
"1070",522434,"spls",1.12084226612431,"rh"
"1071",531536,"spls",0.984940856132979,"rh"
"1072",566454,"spls",1.35917120222565,"rh"
"1073",585256,"spls",1.15167715528605,"rh"
"1074",622236,"spls",0.9437203470947,"rh"
"1075",644044,"spls",0.900618200964813,"rh"
"1076",679770,"spls",0.954971235301834,"rh"
"1077",687163,"spls",1.7915829830424,"rh"
"1078",867468,"spls",1.40097362685237,"rh"
"1079",910241,"spls",1.08780525746005,"rh"
"1080",959574,"spls",0.966247068115446,"rh"
"1081",100206,"ifrms",NA,"rh"
"1082",100307,"ifrms",0.948656640057804,"rh"
"1083",100408,"ifrms",0.957390152005675,"rh"
"1084",100610,"ifrms",0.345337918676555,"rh"
"1085",101006,"ifrms",1.04392421160315,"rh"
"1086",101107,"ifrms",1.09775167087348,"rh"
"1087",101309,"ifrms",0.889921901955755,"rh"
"1088",101410,"ifrms",0.650967537513341,"rh"
"1089",101915,"ifrms",0.871395616154423,"rh"
"1090",102008,"ifrms",1.20079314567855,"rh"
"1091",102311,"ifrms",0.897065295651282,"rh"
"1092",102513,"ifrms",1.44500595235569,"rh"
"1093",102816,"ifrms",NA,"rh"
"1094",103111,"ifrms",0.465591987360059,"rh"
"1095",103414,"ifrms",1.18849313242411,"rh"
"1096",103515,"ifrms",0.638815678328325,"rh"
"1097",103818,"ifrms",1.01624813757381,"rh"
"1098",104416,"ifrms",1.16561190042218,"rh"
"1099",104820,"ifrms",1.14525479821008,"rh"
"1100",105014,"ifrms",0.67136386330677,"rh"
"1101",105115,"ifrms",NA,"rh"
"1102",105216,"ifrms",1.58663700944037,"rh"
"1103",105620,"ifrms",1.09263118507434,"rh"
"1104",106016,"ifrms",NA,"rh"
"1105",106319,"ifrms",1.20727023376214,"rh"
"1106",106521,"ifrms",0.923799602990547,"rh"
"1107",107018,"ifrms",0.899974876046074,"rh"
"1108",107220,"ifrms",0.765880345422764,"rh"
"1109",107321,"ifrms",0.809567459296749,"rh"
"1110",107422,"ifrms",NA,"rh"
"1111",107725,"ifrms",NA,"rh"
"1112",108121,"ifrms",1.17079982881083,"rh"
"1113",108222,"ifrms",NA,"rh"
"1114",108323,"ifrms",1.35960451321505,"rh"
