,sub,hemi,label,X,vertices,total_surface_area_.mm.2.,total_gray_matter_volume_.mm.3.,cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_depth_mean_pct,cortical_thickness_mean_pct,pres_abs,sulcal_depth_mm
1,100206,lh,icgs_p,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
2,100206,lh,ifrms,0,144,109,377,3.341,0.516,0.128,0.029,1,0.2,-0.19536392390728,0.105249725282192,-0.104792982339859,0.66822361946106,present,2.59859721671999
3,100206,lh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
4,100206,lh,mcgs,0,1219,887,1821,2.174,0.39,0.1,0.016,5,0.9,0.535191476345062,1.40001606941223,0.287076115608215,0.434824854135513,present,18.4376009323387
5,100206,lh,pos,0,1760,1273,2682,2.391,0.442,0.125,0.024,12,2,0.595548868179321,1.45654964447021,0.319451719522476,0.478199869394302,present,21.9184849423215
6,100206,lh,prculs_d,0,628,451,947,2.318,0.315,0.127,0.022,4,0.7,0.327560067176819,0.947297930717468,0.175702840089798,0.463696867227554,present,16.754813567389
7,100206,lh,prculs_v,0,41,27,91,2.639,0.135,0.127,0.016,0,0,-0.462249755859375,-0.297856241464615,-0.24795027077198,0.527728736400604,present,1.52062565450969
8,100206,lh,prcus_a,0,573,420,871,2.251,0.34,0.112,0.017,3,0.5,0.551372051239014,1.10651850700378,0.295755356550217,0.450121700763702,present,15.169829554122
9,100206,lh,prcus_i,0,320,245,608,2.354,0.321,0.132,0.021,2,0.3,-0.260514318943024,0.29512682557106,-0.139739573001862,0.470727533102036,present,7.44028943234583
10,100206,lh,prcus_p,0,427,317,758,2.614,0.471,0.14,0.022,4,0.5,0.12403354793787,0.588695406913757,0.0665314644575119,0.522735714912415,present,9.27058288461778
11,100206,lh,spls,0,728,506,1248,2.827,0.49,0.117,0.026,4,0.8,0.263258993625641,1.12805485725403,0.141211837530136,0.565419852733612,present,14.4467411208811
12,100206,lh,sspls_d,0,18,12,42,3.002,0.093,0.156,0.058,0,0.1,-0.227544337511063,-0.13654825091362,-0.122054524719715,0.600498795509338,present,2.47795062786142
13,100206,lh,sspls_v,0,46,31,113,3.385,0.158,0.124,0.03,0,0,-0.468815624713898,-0.236072570085526,-0.251472175121307,0.676922023296356,present,3.31304010345448
14,100206,lh,w,0,252,171,404,2.559,0.383,0.101,0.022,1,0.2,0.241512387990952,0.758354961872101,0.129546970129013,0.511862516403198,present,14.7194630861887
15,100206,rh,icgs_p,0,27,24,96,2.754,0.242,0.125,0.045,0,0,-0.227792322635651,-0.164923310279846,-0.10028051584959,0.550859034061432,present,0.561132365687782
16,100206,rh,ifrms,0,91,66,247,3.687,0.302,0.143,0.028,1,0.1,-0.0603086650371552,0.167903110384941,-0.0265495497733355,0.737412869930267,present,1.55200809062628
17,100206,rh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
18,100206,rh,mcgs,0,1453,1009,1861,2.027,0.45,0.095,0.019,8,1.1,0.610655665397644,1.42506408691406,0.268827617168427,0.405471861362457,present,17.334584644155
19,100206,rh,pos,0,2650,1838,3613,2.219,0.435,0.109,0.021,16,2.3,0.606832325458527,1.59909069538116,0.267144471406937,0.443706601858139,present,25.0715553543713
20,100206,rh,prculs_d,0,368,277,698,2.649,0.31,0.121,0.027,2,0.5,0.0969022959470749,0.853883385658264,0.0426590852439404,0.529729902744293,present,15.3834588578419
21,100206,rh,prculs_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
22,100206,rh,prcus_a,0,155,117,235,2.124,0.203,0.106,0.013,1,0.1,0.567278444766998,0.866346716880798,0.249731734395027,0.42483514547348,present,12.7563641222614
23,100206,rh,prcus_i,0,497,368,814,2.339,0.342,0.113,0.023,3,0.4,0.163369372487068,1.15968346595764,0.0719197392463684,0.467843264341354,present,13.3584003045007
24,100206,rh,prcus_p,0,417,286,542,2.09,0.277,0.103,0.016,2,0.3,0.379961341619492,1.19806241989136,0.167269557714462,0.418075919151306,present,14.6569121955802
25,100206,rh,spls,0,994,693,1735,2.664,0.427,0.107,0.023,5,0.9,0.232461497187614,0.916433393955231,0.102336026728153,0.532843172550201,present,12.9332716057945
26,100206,rh,sspls_d,0,15,10,57,3.769,0.294,0.148,0.035,0,0,-0.173365414142609,-0.0816033855080605,-0.0763202831149101,0.753852128982544,present,0.46662598521634
27,100206,rh,sspls_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
28,100206,rh,w,0,83,66,170,2.411,0.367,0.101,0.017,0,0.1,0.311229437589645,0.700215101242065,0.137011855840683,0.482218861579895,present,12.6069894803972
29,100307,lh,icgs_p,0,49,36,126,3.313,0.483,0.113,0.16,1,0.1,-0.109909430146217,0.124298453330994,-0.0603497959673405,0.662620365619659,present,1.8249124252601
30,100307,lh,ifrms,0,133,95,328,3.49,0.337,0.142,0.026,1,0.2,0.0809206962585449,0.298102617263794,0.0444324761629105,0.697923362255096,present,3.17776448801414
31,100307,lh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
32,100307,lh,mcgs,0,858,646,1256,2.198,0.411,0.107,0.019,4,0.8,0.444090485572815,1.03318953514099,0.243844166398048,0.439598798751831,present,15.3683525526113
33,100307,lh,pos,0,1453,1015,2120,2.409,0.445,0.111,0.019,8,1.3,0.71252316236496,1.50799202919006,0.391236960887909,0.481893181800842,present,20.4114576150188
34,100307,lh,prculs_d,0,508,358,754,2.184,0.329,0.094,0.02,2,0.4,0.100353755056858,1.04146301746368,0.0551029033958912,0.436736255884171,present,13.3718559442605
35,100307,lh,prculs_v,0,123,89,230,2.343,0.336,0.115,0.015,1,0.1,-0.00197889842092991,0.32716777920723,-0.00108658592216671,0.468503385782242,present,6.34033093064306
36,100307,lh,prcus_a,0,280,207,456,2.297,0.266,0.12,0.017,2,0.2,0.52062314748764,0.99068957567215,0.285867214202881,0.45947739481926,present,12.837848959348
37,100307,lh,prcus_i,0,91,81,206,2.367,0.244,0.139,0.015,1,0,-0.076073482632637,0.306173592805862,-0.041770938783884,0.47333362698555,present,9.57942558833599
38,100307,lh,prcus_p,0,363,252,532,2.232,0.314,0.118,0.018,2,0.3,0.0591069050133228,0.515872180461884,0.032454825937748,0.446461319923401,present,10.8050551708643
39,100307,lh,spls,0,449,329,746,2.522,0.377,0.116,0.019,2,0.4,0.497918695211411,1.06555879116058,0.273400485515594,0.504349589347839,present,13.0447237951288
40,100307,lh,sspls_d,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
41,100307,lh,sspls_v,0,143,95,292,2.96,0.366,0.107,0.019,1,0.1,-0.144524142146111,0.0589753165841103,-0.0793562829494476,0.591959238052368,present,3.14055945892262
42,100307,lh,w,0,140,103,208,2.026,0.354,0.115,0.016,0,0.2,0.340186417102814,0.763527631759644,0.186791822314262,0.405126422643661,present,12.0350498937499
43,100307,rh,icgs_p,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
44,100307,rh,ifrms,0,103,74,306,4.095,0.558,0.121,0.024,0,0.1,0.0339819826185703,0.138949185609818,0.0185500755906105,0.819096028804779,present,1.53941283249265
45,100307,rh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
46,100307,rh,mcgs,0,1232,865,1771,2.285,0.427,0.098,0.016,6,0.8,0.500689148902893,1.31449830532074,0.273316085338593,0.457044124603271,present,15.106079598563
47,100307,rh,pos,0,1281,891,1937,2.691,0.464,0.107,0.025,7,1.3,0.8757404088974,1.53007245063782,0.478049010038376,0.538255274295807,present,21.4499316463314
48,100307,rh,prculs_d,0,675,455,905,2.116,0.413,0.104,0.015,4,0.5,0.321381747722626,1.12447357177734,0.175435796380043,0.423186212778091,present,16.265241792483
49,100307,rh,prculs_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
50,100307,rh,prcus_a,0,239,184,424,2.456,0.274,0.116,0.02,1,0.2,0.324846208095551,0.795014023780823,0.177326947450638,0.491131126880646,present,10.6356923506956
51,100307,rh,prcus_i,0,307,215,476,2.235,0.305,0.1,0.027,3,0.3,-0.0555817186832428,0.495269566774368,-0.0303409341722727,0.447065830230713,present,10.877033618449
52,100307,rh,prcus_p,0,368,245,561,2.443,0.344,0.091,0.012,1,0.2,-0.000914138276129961,0.836147964000702,-0.000499020447023213,0.488695561885834,present,11.6630734596011
53,100307,rh,spls,0,371,264,806,2.894,0.505,0.107,0.018,2,0.3,0.268061548471451,0.720125079154968,0.1463293582201,0.578742861747742,present,9.21497206404734
54,100307,rh,sspls_d,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
55,100307,rh,sspls_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
56,100307,rh,w,0,180,123,289,2.762,0.671,0.105,0.026,1,0.2,0.523743093013763,0.985593676567078,0.285900771617889,0.552395522594452,present,9.73987536200494
57,100408,lh,icgs_p,0,81,59,183,3.098,0.334,0.147,0.035,1,0.1,0.0733850598335266,0.304354578256607,0.0376188233494759,0.619507610797882,present,5.15949189186638
58,100408,lh,ifrms,0,96,74,309,4.216,0.372,0.147,0.026,1,0.2,0.0235424693673849,0.166832342743874,0.0120683945715427,0.843273937702179,present,2.57949123757585
59,100408,lh,isms,0,94,74,233,3.164,0.297,0.124,0.021,0,0.1,0.0417264848947525,0.229621767997742,0.0213899277150631,0.632776200771332,present,7.24947803330859
60,100408,lh,mcgs,0,1041,748,1575,2.309,0.485,0.096,0.013,5,0.6,0.558421194553375,1.44416201114655,0.286259174346924,0.461789309978485,present,16.3185280897074
61,100408,lh,pos,0,1889,1345,2809,2.313,0.408,0.107,0.02,9,1.7,0.576158165931702,1.34120118618011,0.295351564884186,0.462612420320511,present,21.7007711234616
62,100408,lh,prculs_d,0,584,414,832,2.26,0.372,0.122,0.021,4,0.7,0.405338734388351,1.17187869548798,0.207785710692406,0.452087670564651,present,14.0758064867273
63,100408,lh,prculs_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
64,100408,lh,prcus_a,0,505,367,804,2.413,0.283,0.099,0.014,2,0.3,0.128326281905174,0.937175095081329,0.0657829195261002,0.482668966054916,present,11.4428746085759
65,100408,lh,prcus_i,0,108,78,242,2.736,0.417,0.14,0.024,1,0.2,-0.32194384932518,-0.112603850662708,-0.165035650134087,0.547110795974731,present,1.97025686823816
66,100408,lh,prcus_p,0,1278,923,1800,2.195,0.332,0.114,0.021,7,1.2,0.264917194843292,1.12384831905365,0.13580247759819,0.439025968313217,present,14.8795566664372
67,100408,lh,spls,0,363,246,529,2.442,0.237,0.095,0.016,2,0.3,0.375175029039383,0.971663177013397,0.192323118448257,0.488385707139969,present,11.057316040574
68,100408,lh,sspls_d,0,111,74,239,3.145,0.264,0.131,0.037,1,0.2,0.167494520545006,0.401757299900055,0.0858614444732666,0.629028499126434,present,2.57005776116409
69,100408,lh,sspls_v,0,91,69,198,2.971,0.501,0.135,0.025,1,0.1,0.0809471383690834,0.346190720796585,0.041495319455862,0.594216525554657,present,7.33525270418299
70,100408,lh,w,0,266,183,423,2.471,0.326,0.086,0.018,1,0.2,0.383108705282211,1.0281970500946,0.196390092372894,0.494201898574829,present,12.3869184170575
71,100408,rh,icgs_p,0,65,49,172,2.724,0.27,0.105,0.012,0,0,-0.0706613957881927,0.129188865423203,-0.0367503836750984,0.54470682144165,present,4.28796928444689
72,100408,rh,ifrms,0,95,72,268,3.714,0.41,0.141,0.024,1,0.1,-0.0485052615404129,0.0912235900759697,-0.0252271629869938,0.742771983146667,present,1.84077500836986
73,100408,rh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
74,100408,rh,mcgs,0,1223,889,1841,2.287,0.337,0.111,0.018,7,1,0.522637486457825,1.43887293338776,0.271819233894348,0.457445830106735,present,16.5020671988727
75,100408,rh,pos,0,2319,1643,3345,2.302,0.399,0.105,0.017,13,1.7,0.638810396194458,1.55778276920319,0.332239717245102,0.460453003644943,present,23.606452448882
76,100408,rh,prculs_d,0,669,482,1179,2.716,0.439,0.12,0.023,4,0.7,0.279459416866302,1.05391478538513,0.145344421267509,0.543123364448547,present,15.5047874469072
77,100408,rh,prculs_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
78,100408,rh,prcus_a,0,726,540,1116,2.304,0.273,0.11,0.018,4,0.5,0.237895131111145,1.20763111114502,0.123727194964886,0.460729688405991,present,13.4223899809614
79,100408,rh,prcus_i,0,448,332,712,2.401,0.432,0.133,0.022,4,0.4,0.177688270807266,1.08302354812622,0.0924141407012939,0.480288505554199,present,13.0060375534826
80,100408,rh,prcus_p,0,269,192,396,2.312,0.263,0.095,0.026,1,0.2,-0.0486150272190571,0.459449946880341,-0.0252842530608177,0.462378531694412,present,13.2535448265475
81,100408,rh,spls,0,471,330,780,2.66,0.411,0.112,0.016,3,0.4,0.168817222118378,0.665358901023865,0.0878003686666489,0.532086908817291,present,8.63449801310762
82,100408,rh,sspls_d,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
83,100408,rh,sspls_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
84,100408,rh,w,0,209,150,340,2.417,0.437,0.084,0.013,0,0.2,0.569684207439423,1.12379920482635,0.296287834644318,0.483384847640991,present,11.9020865983271
85,100610,lh,icgs_p,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
86,100610,lh,ifrms,0,85,68,243,3.638,0.314,0.163,0.03,1,0.1,-0.123775415122509,-0.0314462035894394,-0.0718038529157639,0.727508246898651,present,2.90598414889964
87,100610,lh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
88,100610,lh,mcgs,0,1309,939,1857,2.167,0.298,0.084,0.01,4,0.6,0.470140665769577,1.25580072402954,0.272735208272934,0.433447986841202,present,16.2740677934122
89,100610,lh,pos,0,2304,1666,3460,2.347,0.418,0.112,0.016,13,1.8,0.483283579349518,1.43249320983887,0.280359596014023,0.469430923461914,present,20.4941101696859
90,100610,lh,prculs_d,0,720,524,1017,2.096,0.322,0.121,0.019,5,0.6,0.007326640188694,0.646403193473816,0.00425028661265969,0.419102638959885,present,12.5156128335652
91,100610,lh,prculs_v,0,75,52,159,2.396,0.437,0.123,0.015,0,0.1,-0.122669652104378,0.134803280234337,-0.0711623951792717,0.479140311479568,present,7.71140320610435
92,100610,lh,prcus_a,0,358,261,554,2.14,0.29,0.105,0.013,2,0.2,0.161508440971375,0.725552678108215,0.0936933159828186,0.42805889248848,present,11.7026487123536
93,100610,lh,prcus_i,0,367,259,485,2.098,0.307,0.102,0.017,2,0.2,0.0713004544377327,0.647934079170227,0.0413623936474323,0.41955503821373,present,12.9882748276063
94,100610,lh,prcus_p,0,228,167,404,2.676,0.499,0.127,0.019,2,0.2,-0.191176563501358,0.0134814372286201,-0.110904209315777,0.535110890865326,present,5.6459216637166
95,100610,lh,spls,0,699,494,1069,2.427,0.328,0.114,0.021,3,0.7,0.554889440536499,1.11549997329712,0.321899145841599,0.48545116186142,present,13.6763894967222
96,100610,lh,sspls_d,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
97,100610,lh,sspls_v,0,52,32,129,3.36,0.246,0.088,0.018,0,0.1,-0.47524020075798,-0.326809793710709,-0.275693565607071,0.672000765800476,present,1.97932788370631
98,100610,lh,w,0,45,29,75,2.443,0.227,0.074,0.009,0,0,0.256207287311554,0.435300052165985,0.148629456758499,0.488679558038712,present,11.2247842838727
99,100610,rh,icgs_p,0,39,24,86,3.134,0.196,0.121,0.03,0,0.1,-0.123973354697227,-0.0760741978883743,-0.0622643455862999,0.626815915107727,present,0.697140704066604
100,100610,rh,ifrms,0,112,74,280,3.672,0.445,0.132,0.035,1,0.1,0.0274012852460146,0.204953640699387,0.0137620121240616,0.734478831291199,present,1.17901414883725
101,100610,rh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
102,100610,rh,mcgs,0,1013,735,1463,2.211,0.299,0.095,0.013,4,0.5,0.463638544082642,1.38931691646576,0.232857629656792,0.442266404628754,present,15.5964636092539
103,100610,rh,pos,0,1434,1032,2307,2.495,0.369,0.114,0.021,7,1.5,0.535872101783752,1.387526512146,0.269136220216751,0.498979121446609,present,19.6713546274042
104,100610,rh,prculs_d,0,830,605,1263,2.166,0.276,0.099,0.016,3,0.5,0.306389659643173,1.18589127063751,0.153881043195724,0.433275192975998,present,13.7258983515072
105,100610,rh,prculs_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
106,100610,rh,prcus_a,0,275,186,376,2.231,0.314,0.098,0.015,1,0.2,0.430885851383209,1.01739418506622,0.216407939791679,0.446191042661667,present,11.6003364678845
107,100610,rh,prcus_i,0,229,167,392,2.28,0.231,0.113,0.015,1,0.1,-0.164656355977058,0.568899989128113,-0.082696944475174,0.455982685089111,present,6.2389509535608
108,100610,rh,prcus_p,0,207,148,362,2.486,0.273,0.121,0.021,1,0.2,0.0227259434759617,0.578998804092407,0.0114138694480062,0.497179329395294,present,6.66516433246046
109,100610,rh,spls,0,465,324,843,2.609,0.42,0.108,0.02,2,0.4,0.343288570642471,1.04039072990417,0.172413110733032,0.521892309188843,present,10.9769258163703
110,100610,rh,sspls_d,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
111,100610,rh,sspls_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
112,100610,rh,w,0,139,100,229,2.164,0.252,0.086,0.012,0,0.1,0.418698310852051,0.793999135494232,0.210286885499954,0.432721257209778,present,10.7331011818724
113,101006,lh,icgs_p,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
114,101006,lh,ifrms,0,27,19,57,2.787,0.375,0.114,0.013,0,0,-0.14005833864212,-0.082076407968998,-0.0798221603035927,0.557363212108612,present,1.8845889414867
115,101006,lh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
116,101006,lh,mcgs,0,1286,888,1667,2.124,0.365,0.088,0.01,5,0.6,0.513282418251038,1.26766669750214,0.29253026843071,0.424817025661469,present,14.0064846285371
117,101006,lh,pos,0,946,676,1292,2.136,0.361,0.118,0.023,5,1,0.437432944774628,1.19694840908051,0.249302133917809,0.427229255437851,present,18.2922920793213
118,101006,lh,prculs_d,0,1090,761,1448,2.112,0.261,0.108,0.016,6,0.8,0.35844674706459,1.23904240131378,0.204286217689514,0.422366440296173,present,16.2084994409666
119,101006,lh,prculs_v,0,59,47,105,2.039,0.246,0.156,0.037,0,0.2,-0.120854787528515,0.130807176232338,-0.0688776671886444,0.407852709293365,present,9.92444668603964
120,101006,lh,prcus_a,0,344,237,467,2.121,0.314,0.104,0.017,2,0.2,0.339573293924332,0.970709025859833,0.193529859185219,0.424200534820557,present,11.1118141849711
121,101006,lh,prcus_i,0,209,149,354,2.307,0.393,0.126,0.017,2,0.1,0.0752332806587219,0.521422266960144,0.0428770072758198,0.461492866277695,present,7.14068112685553
122,101006,lh,prcus_p,0,201,147,335,2.228,0.333,0.142,0.032,2,0.2,-0.498573392629623,0.0321528427302837,-0.284147381782532,0.445690393447876,present,5.87996306928116
123,101006,lh,spls,0,589,415,933,2.391,0.411,0.121,0.023,3,0.7,0.366172194480896,1.04470002651215,0.208689153194427,0.478278011083603,present,11.7473289847122
124,101006,lh,sspls_d,0,56,39,120,2.565,0.246,0.112,0.022,0,0.1,0.0180088821798563,0.199487924575806,0.010263635776937,0.512959599494934,present,2.95742584490304
125,101006,lh,sspls_v,0,59,44,137,2.972,0.219,0.132,0.034,0,0.1,-0.358804434537888,-0.247516512870789,-0.20449011027813,0.594356060028076,present,2.00600659364069
126,101006,lh,w,0,90,69,193,2.733,0.318,0.061,0.008,0,0,0.424858063459396,0.739072322845459,0.24213545024395,0.546606123447418,present,10.3557892396596
127,101006,rh,icgs_p,0,52,33,128,3.448,0.492,0.093,0.019,0,0,0.130740165710449,0.333535075187683,0.0699204355478287,0.689638435840607,present,4.35022570265746
128,101006,rh,ifrms,0,167,113,322,3.024,0.458,0.122,0.02,1,0.2,0.195026651024818,0.425843685865402,0.104301132261753,0.6047243475914,present,3.07911587699394
129,101006,rh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
130,101006,rh,mcgs,0,1157,793,1529,2.16,0.325,0.084,0.009,4,0.5,0.503812193870544,1.24950802326202,0.269441038370132,0.432071059942245,present,13.4038226674903
131,101006,rh,pos,0,964,703,1419,2.296,0.386,0.11,0.024,5,1,0.565913200378418,1.20801687240601,0.302652925252914,0.459265232086182,present,18.2541826273438
132,101006,rh,prculs_d,0,938,673,1322,2.179,0.334,0.102,0.018,5,0.7,0.241855815052986,0.946701109409332,0.129345595836639,0.43586865067482,present,14.4829715607182
133,101006,rh,prculs_v,0,65,43,111,2.713,0.209,0.087,0.022,0,0,-0.316939413547516,-0.0435455143451691,-0.169500648975372,0.542618334293365,present,4.62907037376714
134,101006,rh,prcus_a,0,411,299,653,2.285,0.325,0.117,0.021,2,0.4,0.209382593631744,0.703867137432098,0.111978761851788,0.456975400447845,present,8.43929960624275
135,101006,rh,prcus_i,0,162,122,306,2.669,0.308,0.146,0.016,2,0.1,-0.394802242517471,-0.0827420800924301,-0.211142033338547,0.533736348152161,present,2.85965043962054
136,101006,rh,prcus_p,0,177,127,302,2.366,0.309,0.118,0.02,1,0.1,0.0000898178041097708,0.59326958656311,0.0000480339367641136,0.473149448633194,present,6.78614282124942
137,101006,rh,spls,0,379,274,656,2.782,0.453,0.138,0.036,2,0.6,0.299881398677826,0.816423535346985,0.16037791967392,0.556362986564636,present,8.85180265009742
138,101006,rh,sspls_d,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
139,101006,rh,sspls_v,0,70,56,180,3.188,0.232,0.132,0.016,1,0,-0.219825088977814,-0.0409992858767509,-0.11756344884634,0.637580573558807,present,1.8602995511804
140,101006,rh,w,0,69,50,140,2.838,0.288,0.077,0.012,0,0.1,0.410514503717422,0.638131558895111,0.219544991850853,0.567696213722229,present,8.57995212183297
141,101107,lh,icgs_p,0,11,8,36,3.671,0.238,0.109,0.013,0,0,-0.163567438721657,-0.0896924287080765,-0.0931693091988564,0.734198570251465,present,1.72109821072899
142,101107,lh,ifrms,0,63,45,162,3.034,0.169,0.105,0.016,0,0.1,-0.227428495883942,-0.125961035490036,-0.129545077681541,0.606766939163208,present,2.93896052380077
143,101107,lh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
144,101107,lh,mcgs,0,728,497,1075,2.486,0.385,0.089,0.014,3,0.4,0.502096712589264,1.08874547481537,0.285998284816742,0.497216731309891,present,13.1758818660332
145,101107,lh,pos,0,1142,803,1886,2.72,0.466,0.112,0.021,5,1.1,0.646082758903503,1.26340329647064,0.368013828992844,0.544048011302948,present,21.3624247635655
146,101107,lh,prculs_d,0,320,234,639,2.725,0.383,0.096,0.016,1,0.2,0.119310989975929,0.766199767589569,0.0679604858160019,0.545052230358124,present,15.2484314322945
147,101107,lh,prculs_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
148,101107,lh,prcus_a,0,760,553,1223,2.432,0.315,0.086,0.01,3,0.3,0.371891587972641,1.28467488288879,0.211832374334335,0.486368715763092,present,16.4469458117139
149,101107,lh,prcus_i,0,165,125,282,2.561,0.349,0.127,0.026,1,0.2,0.485480397939682,0.802047848701477,0.276533454656601,0.512294054031372,present,10.7223274537663
150,101107,lh,prcus_p,0,506,357,823,2.497,0.342,0.108,0.013,3,0.3,0.299270778894424,0.939444661140442,0.170467004179955,0.499472439289093,present,12.5762642152352
151,101107,lh,spls,0,678,488,1233,2.853,0.434,0.122,0.02,4,0.7,0.503534495830536,1.27766025066376,0.286817222833633,0.57057911157608,present,14.9427467838785
152,101107,lh,sspls_d,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
153,101107,lh,sspls_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
154,101107,lh,w,0,27,20,78,3.163,0.18,0.066,0.009,0,0,0.128455221652985,0.32820799946785,0.0731691047549248,0.632551848888397,present,10.5044157937798
155,101107,rh,icgs_p,0,54,42,177,3.4,0.239,0.124,0.017,0,0,-0.0710352286696434,0.034694742411375,-0.0403543934226036,0.680025994777679,present,1.6869867431966
156,101107,rh,ifrms,0,43,30,131,3.357,0.254,0.093,0.018,0,0,-0.0548103228211403,0.00637854682281613,-0.0311371944844723,0.671364903450012,present,0.900596996534131
157,101107,rh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
158,101107,rh,mcgs,0,1300,897,1940,2.383,0.354,0.085,0.011,4,0.7,0.52868390083313,1.34281361103058,0.30034002661705,0.47667720913887,present,14.1926739571639
159,101107,rh,pos,0,1379,962,2122,2.597,0.516,0.108,0.018,7,1.1,0.658336102962494,1.22865903377533,0.373994141817093,0.519485831260681,present,19.7408051566885
160,101107,rh,prculs_d,0,392,299,718,2.426,0.389,0.118,0.016,2,0.3,0.161764159798622,0.762528777122498,0.0918965935707092,0.485221445560455,present,10.416026873901
161,101107,rh,prculs_v,0,38,24,79,2.567,0.333,0.082,0.014,0,0,-0.31717523932457,-0.179685056209564,-0.180184051394463,0.513318836688995,present,2.13528637908653
162,101107,rh,prcus_a,0,191,132,327,3.105,0.439,0.139,0.02,2,0.3,0.436577171087265,0.778357863426208,0.248015075922012,0.620950222015381,present,7.63063702071166
163,101107,rh,prcus_i,0,471,319,709,2.486,0.387,0.099,0.012,2,0.3,0.242128908634186,0.797821164131165,0.137550964951515,0.497255772352219,present,8.81913290933713
164,101107,rh,prcus_p,0,124,86,247,2.63,0.378,0.114,0.02,1,0.2,-0.432342559099197,-0.0969267338514328,-0.245609447360039,0.525933802127838,present,2.15262233663025
165,101107,rh,spls,0,305,238,727,3.118,0.362,0.115,0.016,2,0.2,0.194561943411827,0.66065901517868,0.110528692603111,0.623509526252747,present,6.34745734130846
166,101107,rh,sspls_d,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
167,101107,rh,sspls_v,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
168,101107,rh,w,0,288,188,472,2.7,0.342,0.065,0.009,0,0.1,0.399443358182907,0.769613921642303,0.226919755339622,0.540060341358185,present,10.239368031535
169,101309,lh,icgs_p,0,11,9,34,2.996,0.105,0.058,0.009,0,0,-0.12547492980957,-0.0812554731965065,-0.0624040924012661,0.599231123924255,present,0.762747118431433
170,101309,lh,ifrms,0,53,41,161,3.12,0.296,0.104,0.015,0,0,-0.125297918915749,-0.0483634807169437,-0.0623160488903522,0.624020636081696,present,1.51851197304205
171,101309,lh,isms,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA
