,sub,hemi,label,X,vertices,total_surface_area_.mm.2.,total_gray_matter_volume_.mm.3.,cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_depth_mean_pct,cortical_thickness_mean_pct,sulcal_depth_mm
360,380036,rh,mcgs_sb,0,27,17,42,2.678,0.183,0.123,0.04,0,0,0.476324468851089,0.725331604480743,0.262574583292007,0.535697817802429,12.3553807121503
361,517239,lh,mcgs_db,0,243,176,384,2.122,0.375,0.071,0.009,0,0.1,0.123716682195663,0.646814107894897,0.0708843842148781,0.424460232257843,11.4314624619807
362,517239,lh,mcgs_mb,0,1119,784,1530,2.224,0.386,0.087,0.011,4,0.6,0.606222033500671,1.25325775146484,0.347339361906052,0.444836109876633,17.0249035182582
363,517239,lh,mcgs_sb,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,517239,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,517239,rh,mcgs_mb,0,704,502,992,2.205,0.317,0.098,0.013,3,0.4,0.480388045310974,1.2638863325119,0.261597812175751,0.441056936979294,14.8481560889709
366,517239,rh,mcgs_sb,0,80,65,210,2.781,0.361,0.128,0.017,1,0,0.331993192434311,0.710450410842896,0.180788606405258,0.556113481521606,9.49042263296801
367,522434,lh,mcgs_db,0,597,454,841,2.077,0.293,0.111,0.021,3,0.5,0.436432749032974,1.15619850158691,0.248509496450424,0.415459394454956,14.1315482852523
368,522434,lh,mcgs_mb,0,596,422,811,2.067,0.356,0.108,0.016,3,0.5,0.560911655426025,1.23645555973053,0.319389045238495,0.413381397724152,13.7245036209657
369,522434,lh,mcgs_sb,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,522434,rh,mcgs_db,0,235,179,337,2.014,0.293,0.123,0.014,1,0.2,0.192866817116737,0.757457137107849,0.108561940491199,0.402736335992813,10.0854606205046
371,522434,rh,mcgs_mb,0,867,607,1080,2.049,0.414,0.105,0.018,5,0.6,0.556431889533997,1.23789918422699,0.313207507133484,0.409729212522507,13.3992707930228
372,522434,rh,mcgs_sb,0,111,87,206,2.315,0.263,0.097,0.02,0,0.1,0.632108330726624,0.929134130477905,0.355804711580276,0.463062018156052,10.2881916835554
373,531536,lh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,531536,lh,mcgs_mb,0,1120,811,1599,2.264,0.286,0.091,0.01,4,0.5,0.621183037757874,1.54588210582733,0.328480571508408,0.452747732400894,17.622721575417
375,531536,lh,mcgs_sb,0,82,54,164,2.738,0.269,0.09,0.015,0,0.1,0.361776798963547,0.717349767684937,0.191306993365288,0.547586798667908,14.2312323564003
376,531536,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,531536,rh,mcgs_mb,0,897,654,1281,2.164,0.378,0.096,0.013,4,0.5,0.471560508012772,1.53106367588043,0.249214738607407,0.432846009731293,17.9332598181395
378,531536,rh,mcgs_sb,0,150,105,259,2.492,0.414,0.126,0.027,1,0.2,0.682153344154358,1.16167998313904,0.360510855913162,0.498370260000229,12.6172982526941
379,566454,lh,mcgs_db,0,561,399,881,2.504,0.346,0.107,0.015,3,0.3,0.235158696770668,1.14542937278748,0.134278267621994,0.500729620456696,12.7337446699571
380,566454,lh,mcgs_mb,0,471,320,674,2.732,0.349,0.123,0.023,3,0.5,0.593870759010315,1.20682382583618,0.339106976985931,0.546328783035278,13.6729649234683
381,566454,lh,mcgs_sb,0,84,57,169,3.299,0.384,0.129,0.03,1,0.1,0.55951339006424,0.980361104011536,0.319488495588303,0.659709453582764,12.7817531873088
382,566454,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,566454,rh,mcgs_mb,0,1081,774,1675,2.525,0.357,0.102,0.014,5,0.7,0.53177398443222,1.34524631500244,0.28703835606575,0.505089938640594,13.3582355733693
384,566454,rh,mcgs_sb,0,44,34,109,2.848,0.215,0.084,0.016,0,0,0.350146561861038,0.501033306121826,0.18900041282177,0.569694578647614,8.67973604975613
385,585256,lh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,585256,lh,mcgs_mb,0,988,745,1524,2.258,0.343,0.097,0.013,4,0.6,0.507416844367981,1.38320922851562,0.262388825416565,0.451589554548264,17.0656182580526
387,585256,lh,mcgs_sb,0,133,93,237,2.558,0.459,0.143,0.041,1,0.3,0.416653394699097,0.770253241062164,0.215454429388046,0.511641979217529,8.67432970725766
388,585256,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389,585256,rh,mcgs_mb,0,1045,764,1556,2.221,0.408,0.092,0.014,4,0.7,0.485654085874557,1.37997961044312,0.259561628103256,0.444170206785202,16.0101659450744
390,585256,rh,mcgs_sb,0,51,42,163,3.09,0.325,0.173,0.053,1,0,0.226217195391655,0.665232598781586,0.120903573930264,0.618005812168121,9.07996325511534
391,622236,lh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,622236,lh,mcgs_mb,0,833,587,1192,2.292,0.293,0.098,0.011,4,0.4,0.466900855302811,1.12285053730011,0.251203238964081,0.458405822515488,14.4329841224734
393,622236,lh,mcgs_sb,0,58,50,136,2.49,0.206,0.081,0.013,0,0,0.516291081905365,0.651539266109467,0.277776330709457,0.497907966375351,11.0591800441734
394,622236,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395,622236,rh,mcgs_mb,0,1029,752,1420,2.038,0.421,0.103,0.013,5,0.6,0.491674482822418,1.42393040657043,0.252650678157806,0.407693952322006,13.8364623928866
396,622236,rh,mcgs_sb,0,75,51,193,3.215,0.418,0.12,0.025,1,0.1,0.166906610131264,0.409913837909698,0.0857662111520767,0.643055379390717,5.34992566106746
397,644044,lh,mcgs_db,0,178,130,277,1.986,0.355,0.101,0.014,1,0.1,0.103150188922882,0.754412174224854,0.057775754481554,0.397137403488159,10.776499693005
398,644044,lh,mcgs_mb,0,1151,831,1532,2.079,0.324,0.088,0.013,4,0.7,0.58054506778717,1.36355626583099,0.325170814990997,0.415886223316193,16.5223787184033
399,644044,lh,mcgs_sb,0,156,109,283,2.291,0.397,0.087,0.013,0,0.1,0.576609909534454,0.933282136917114,0.322966694831848,0.458113700151443,10.7878023306628
400,644044,rh,mcgs_db,0,303,212,388,1.847,0.274,0.08,0.009,1,0.1,0.20796425640583,0.682517051696777,0.118148550391197,0.369341433048248,11.4617799219875
401,644044,rh,mcgs_mb,0,562,406,678,1.885,0.233,0.109,0.017,3,0.4,0.579637706279755,1.23395109176636,0.329303503036499,0.376945406198502,16.0938393438662
402,644044,rh,mcgs_sb,0,74,56,136,2.283,0.215,0.096,0.042,0,0,0.65074211359024,1.02314901351929,0.369699358940125,0.456539511680603,12.7775956791567
403,679770,lh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,679770,lh,mcgs_mb,0,1560,1099,2286,2.307,0.367,0.095,0.014,6,1,0.543733477592468,1.35282385349274,0.303651720285416,0.461378663778305,16.3478134600859
405,679770,lh,mcgs_sb,0,128,99,300,3.089,0.363,0.148,0.043,1,0.2,0.336007952690125,0.579489350318909,0.187645971775055,0.617838621139526,7.72726944554925
406,679770,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,679770,rh,mcgs_mb,0,1061,758,1638,2.474,0.332,0.091,0.013,4,0.6,0.532122075557709,1.34150230884552,0.296051621437073,0.494879603385925,15.7943930365076
408,679770,rh,mcgs_sb,0,67,48,159,3.055,0.226,0.099,0.022,0,0,0.538083791732788,0.883297383785248,0.299368470907211,0.611091613769531,8.30938153762701
409,687163,lh,mcgs_db,0,156,106,292,2.716,0.416,0.082,0.014,0,0.1,0.182285144925117,0.596356093883514,0.102369084954262,0.54325532913208,9.65536364424899
410,687163,lh,mcgs_mb,0,706,500,899,2.168,0.361,0.105,0.013,4,0.4,0.483285963535309,1.21965444087982,0.271407395601273,0.433571964502335,15.1872942190038
411,687163,lh,mcgs_sb,0,126,86,209,2.613,0.317,0.097,0.013,1,0.1,0.47115832567215,0.87559562921524,0.264596670866013,0.522634148597717,9.73528382263185
412,687163,rh,mcgs_db,0,399,291,575,2.154,0.288,0.103,0.016,2,0.3,0.185967952013016,0.821077823638916,0.101572975516319,0.430885016918182,11.1729955268959
413,687163,rh,mcgs_mb,0,523,367,714,2.19,0.323,0.11,0.017,3,0.4,0.422713786363602,1.17670822143555,0.230880126357079,0.4380062520504,13.9358139186691
414,687163,rh,mcgs_sb,0,90,72,199,2.382,0.304,0.132,0.017,1,0.1,0.281294941902161,0.643668532371521,0.153639182448387,0.476413637399673,9.10771312713537
415,867468,lh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,867468,lh,mcgs_mb,0,1047,743,1431,2.202,0.387,0.113,0.021,6,1.1,0.540129244327545,1.28299045562744,0.291165232658386,0.440359383821487,14.3442379512454
417,867468,lh,mcgs_sb,0,133,96,260,2.738,0.326,0.101,0.018,1,0.1,0.438499510288239,0.83808434009552,0.23638017475605,0.547539591789246,9.65286771786296
418,867468,rh,mcgs_db,0,173,120,229,2.162,0.268,0.1,0.014,1,0.1,0.27134445309639,0.775374591350555,0.140517890453339,0.432452857494354,10.0427986733706
419,867468,rh,mcgs_mb,0,1130,779,1514,2.175,0.301,0.099,0.017,5,0.9,0.524470388889313,1.24624228477478,0.271601170301437,0.435083895921707,14.9521261861564
420,867468,rh,mcgs_sb,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,910241,lh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,910241,lh,mcgs_mb,0,1012,716,1413,2.239,0.36,0.098,0.014,4,0.6,0.558024764060974,1.34074735641479,0.307505995035172,0.44784340262413,15.8056824941198
423,910241,lh,mcgs_sb,0,118,83,207,2.384,0.373,0.115,0.025,1,0.1,0.460257977247238,0.887312233448029,0.253630459308624,0.476702868938446,8.10150519126825
424,910241,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,910241,rh,mcgs_mb,0,1025,712,1370,2.213,0.297,0.101,0.012,5,0.6,0.582943916320801,1.35334897041321,0.309865355491638,0.442579507827759,14.5424582821119
426,910241,rh,mcgs_sb,0,152,103,261,2.611,0.409,0.141,0.03,1,0.2,0.419820517301559,0.693481624126434,0.223156705498695,0.522266387939453,7.67649990297195
427,959574,lh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,959574,lh,mcgs_mb,0,931,681,1292,2.166,0.381,0.104,0.014,5,0.5,0.47257137298584,1.18744933605194,0.265423774719238,0.433283299207687,14.2928082218545
429,959574,lh,mcgs_sb,0,128,89,175,2.307,0.461,0.134,0.031,1,0.2,0.713112592697144,1.12567400932312,0.400525808334351,0.461321830749512,12.7751681275038
430,959574,rh,mcgs_db,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,959574,rh,mcgs_mb,0,826,604,1192,2.242,0.535,0.108,0.016,4,0.7,0.49560222029686,1.14960992336273,0.274534314870834,0.448452204465866,12.0829732259868
432,959574,rh,mcgs_sb,0,177,129,274,2.334,0.352,0.107,0.024,1,0.2,0.650359272956848,1.00953078269958,0.36026057600975,0.466748505830765,11.961469526749
